Id,IdList1,Date,Operator,DescriptionWork,SematId,UserId,BreakFastTime,LunchTime,TotalTime,SpentTime,DateStart,DateEnd
1921,2476,2025-12-01,2041,باز گردن مجدد رینگ الستوم و درست کردن سر سیم ها جای گذاری مشخص رینگ خروجی و رینگ ستاره در محل مشخص شده ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,08:15:00.000000,08:45:00.000000
1922,2476,2025-12-01,2041,تمیز کاری بین شیار ها ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,12:00:00.000000,14:00:00.000000
1923,2476,2025-12-02,2041,گرفتن تست فوکو و چک کردن کویل ها ی و رفع اتصال شده ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,08:45:00.000000,17:30:00.000000
1924,2476,2025-12-02,2041,پلی استر کاری کویل ها ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:35:00.000000,15:30:00.000000
1925,2476,2025-12-02,2041,باز کردن رینگ الستوم و جوشکاری سر سیم اب شده و عایق بندی مجدد ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:45:00.000000,15:30:00.000000
1926,2476,2025-12-02,2041,اندازه گیری سایز عایق ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,16:00:00.000000,18:00:00.000000
1927,2476,2025-12-02,2041,عایق بندی هسته الستوم و جای گذاری کویل 11 عدد ,69,29,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,17:40:00.000000,18:00:00.000000
1928,2476,2025-12-02,2041,برش عایق 55 عدد ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:35:00.000000,11:30:00.000000
1929,2476,2025-12-02,2041,پوست گیری کویل 4 عدد 45 عدد کونیک کردن گوه و برش دادن ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:45:00.000000,08:15:00.000000
1930,2476,2025-12-03,2041,چک کردن کویل های رفع اتصال شده ,69,29,01:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,09:45:00.000000,17:30:00.000000
1931,2476,2025-12-03,2041,اماده سازی هسته الستوم و جای گذاری عایق و جای گذاری 13 عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,08:30:00.000000,11:55:00.000000
1932,2476,2025-12-03,2041,جای گذاری کلاف با همکاری اقای حسینیان,69,29,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,12:00:00.000000,13:30:00.000000
1933,2476,2025-12-03,2041,جای گذاری کلاف با همکاری آقای حسینیان به تعداد 13 عدد ,69,29,00:00:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,07:50:00.000000,10:00:00.000000
1934,2476,2025-12-03,2041,همکاری با اقای حسینیان در پرس هسته ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,12:00:00.000000,18:00:00.000000
1935,2476,2025-12-03,2041,تخلیه الستوم 11 عدد ک.یل و تعمیر و باز سازی هسته ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,14:00:00.000000,17:30:00.000000
1936,2476,2025-12-04,2041,همکاری با حسینیان جهت جایگذاری کویل,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,14:00:00.000000,17:30:00.000000
1937,2476,2025-12-04,2041,پیچیدن گوه 132 عدد,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,15:30:00.000000,16:30:00.000000
1938,2476,2025-12-07,2041,جایگذاری 3 عدد کویل -بافت و گوه گذاری روی شیار,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,09:40:00.000000,15:00:00.000000
1939,2476,2025-12-07,2041,گروه بندی و جوشکاری-گروه بندی عایق کردن سرسیم ها به علت کوتاه بودن عایق های سرسیم,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,10:30:00.000000,11:30:00.000000
1940,2476,2025-12-07,2041,عایق بندی گروه بندی,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,10:30:00.000000,13:00:00.000000
1941,2476,2025-12-07,2041,همکاری با اقای ناظری جهت جوشکایو عایق بندی,69,29,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,07:45:00.000000,12:00:00.000000
1942,2476,2025-12-07,2041,نخ بندی رینگ و جوشکاری-عایق بندی پل ها و رینگ-زدن گوه بین پیشانی ها و بغل سرسیم ها زدن-گوه پیشانی طرف انتها و نخ بندی دماغه,69,29,00:00:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,12:00:00.000000,17:00:00.000000
1943,2476,2025-12-07,2041,شابلون کردن نهایی جوشکاری سرسیم و عایق بندی کامل و نهایی رینگ الستوم4 عدد رینگ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,17:00:00.000000,18:30:00.000000
1944,2476,2025-12-07,2041,عایق بندی و گروه بندی و جوشکاری و عایق-جایگذاری و رینگ و جوشکاری عایق سربندی-نخ بندی دو طرف -هایپات زدن,69,29,00:00:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,09:00:00.000000,17:30:00.000000
1945,2476,2025-12-08,2041,پلاک زدن الستوم,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,19:45:00.000000,07:15:00.000000
1946,2476,2025-12-08,2041,درست کردن ارایش کویل ها- گوه زدن بین کویل ها-رزین کاری,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,15:30:00.000000
1947,2476,2025-12-08,2041,رزین کاری و تمیز کاری الستوم,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,19:45:00.000000,07:15:00.000000
1948,2477,2025-11-08,2034,دمونتلژ الکتروموتور dc,69,29,00:00:00.000000,00:30:00.000000,05:30:00.000000,05:00:00.000000,00:00:00.000000,00:00:00.000000
1949,2478,2025-11-15,2030,تمیز گاری پوسته الستوم ازاد کردن رینگ باز کردن گوه و زدن گوه هتی روی شیار ,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,00:00:00.000000,00:00:00.000000
1950,2478,2025-11-16,2029,پوست گیری کویل ,69,29,00:00:00.000000,00:00:00.000000,01:20:00.000000,01:20:00.000000,00:00:00.000000,00:00:00.000000
1951,2478,2025-11-16,2030,تخلیه 10 عدد کویل بالا دادن بافت باز گردن گروه بندی سوزاندن شیار پلیسه گیری 1 عدد شیار انجام تست ,69,29,00:00:00.000000,00:30:00.000000,10:30:00.000000,10:00:00.000000,00:00:00.000000,00:00:00.000000
1952,2478,2025-11-16,2041,تخلیه الستوم و بالا دادن بافت ,69,29,00:30:00.000000,00:00:00.000000,07:30:00.000000,07:00:00.000000,16:00:00.000000,18:00:00.000000
1953,2478,2025-11-16,2041,پوست گیری کویل 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,01:15:00.000000,01:15:00.000000,16:25:00.000000,17:45:00.000000
1954,2478,2025-11-16,2045,پوست گیرب 1 عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,01:15:00.000000,01:15:00.000000,07:30:00.000000,18:00:00.000000
1955,2478,2025-11-16,2046,پوست گیری کویل 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,01:15:00.000000,01:15:00.000000,07:30:00.000000,15:00:00.000000
1956,2478,2025-11-17,2029,پلیسه گیری کویل 2 عدد و عایق بندی 2 عدد ,69,29,00:30:00.000000,00:00:00.000000,04:15:00.000000,03:45:00.000000,16:15:00.000000,17:30:00.000000
1957,2478,2025-11-17,2032,عایق بندی تمام کار رینگ ,69,29,00:00:00.000000,00:00:00.000000,02:20:00.000000,02:20:00.000000,16:15:00.000000,17:30:00.000000
1958,2478,2025-11-17,2041,جای گذاری کئیل الستوم ,69,29,00:00:00.000000,00:00:00.000000,03:00:00.000000,03:00:00.000000,16:15:00.000000,17:30:00.000000
1959,2478,2025-11-16,2040,جای گذاری 5 عدد کویل الستوم و تست ,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,07:45:00.000000,12:00:00.000000
1960,2478,2025-11-17,2041,پوست گیری 1 عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,01:05:00.000000,01:05:00.000000,07:40:00.000000,10:00:00.000000
1961,2478,2025-11-17,2045,پلیسه گیری و رفع اتصال 1 عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,01:10:00.000000,01:10:00.000000,15:00:00.000000,18:00:00.000000
1962,2478,2025-11-16,2043,پوست کردن کویل 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,15:00:00.000000,17:30:00.000000
1963,2478,2025-11-17,2043,عایق بندی کویل 2 عدد ,69,29,00:30:00.000000,00:00:00.000000,03:00:00.000000,02:30:00.000000,07:45:00.000000,08:50:00.000000
1964,2478,2025-11-17,2046,پوست کردن عایق بندی 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,02:15:00.000000,02:15:00.000000,07:50:00.000000,09:00:00.000000
1965,2478,2025-11-18,2041,جای گذاری کویل الستوم و عایق بندی بافت و سرچ زدن و های پاد زئن ,69,29,00:30:00.000000,00:30:00.000000,08:50:00.000000,07:50:00.000000,15:30:00.000000,17:30:00.000000
1966,2478,2025-11-18,2040,جای گذاری 5 عدد کویل و تست و گوه گذاری,69,29,00:30:00.000000,00:00:00.000000,03:25:00.000000,02:55:00.000000,09:30:00.000000,12:30:00.000000
1967,2478,2025-11-20,2029,عایق بندی و سر بندی موتور ,69,29,00:00:00.000000,00:00:00.000000,03:30:00.000000,03:30:00.000000,07:45:00.000000,10:00:00.000000
1968,2478,2025-11-20,2041,عایق کاری و جوشکاری سر بندی و گذاشتن پل 1 به 4 ,69,29,00:30:00.000000,00:00:00.000000,06:05:00.000000,05:35:00.000000,07:40:00.000000,16:30:00.000000
1969,2478,2025-11-21,2038,جوشکاری رشته سیم های اب شده کویل 9 عد د کامل ,69,29,00:30:00.000000,00:00:00.000000,02:05:00.000000,01:35:00.000000,07:35:00.000000,11:00:00.000000
1970,2478,2025-11-21,2041,جوشکاری و نصب پل 1 به 4 و عایق بندی پل ها و جای گذاری رینگ و جوشکاری رینگ ستاره و عایق کاری ,69,29,00:30:00.000000,00:30:00.000000,09:00:00.000000,08:00:00.000000,10:30:00.000000,14:00:00.000000
1971,2478,2025-11-21,2029,تا کردن عایق دور بازو 60 عدد و عایق بندی ,69,29,00:30:00.000000,00:00:00.000000,04:50:00.000000,04:20:00.000000,07:40:00.000000,13:45:00.000000
1972,2478,2025-11-22,2029,عایق بندی سربندی الکتروموتور ,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,09:25:00.000000,11:30:00.000000
1973,2478,2025-11-22,2038,باز کردن رینگ پوست کردن 5 عدد رینگ عایق بندی اماده کردن سر سیم جوشکاری و پلیسه گیری سر سیم هاعایق بندی نهایی رینگ ستاره ,69,29,00:30:00.000000,00:30:00.000000,09:55:00.000000,08:55:00.000000,09:00:00.000000,18:00:00.000000
1974,2478,2025-11-22,2041,جوشکاری خروجی رینگ و عایق کاری و نخ بندی سر بندی و تست های پاد و رزین کاری ,69,29,00:30:00.000000,00:30:00.000000,12:55:00.000000,11:55:00.000000,09:00:00.000000,13:50:00.000000
1975,2478,2025-11-23,2033,رنگ امیزی الکتروموتور ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,08:00:00.000000,09:00:00.000000
1976,2478,2025-11-23,2033,رنگ امیزی الستوم ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:35:00.000000,17:30:00.000000
1977,2478,2025-11-23,2038,عایق بندی رینگ خروجی آلستوم تمام کار کوبل کردن نهایی رینگ جوش,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,20:35:00.000000
1978,2478,2025-11-24,2033,رنگ امیزی الستوم ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,10:30:00.000000,11:30:00.000000
1979,2478,2025-11-25,2033,تمیز کاری رینگ و لکه گیری الستوم ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,11:30:00.000000,13:00:00.000000
1980,2478,2025-11-25,2032,اماده سازی پلاک الستوم ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
1981,2479,2025-11-10,2033,در اوردن رینگ و باز کردن گروه کلاف و شستشو و جابجایی ,69,29,00:30:00.000000,00:00:00.000000,06:50:00.000000,06:20:00.000000,00:00:00.000000,00:00:00.000000
1982,2479,2025-11-11,2029,پوست گیری کویل 5 عدد ,69,29,00:00:00.000000,00:00:00.000000,03:15:00.000000,03:15:00.000000,00:00:00.000000,00:00:00.000000
1983,2479,2025-11-11,2041,تخلیه 7 عدد کویل الستوم و جابجایی ,69,29,00:30:00.000000,00:00:00.000000,08:00:00.000000,07:30:00.000000,00:00:00.000000,00:00:00.000000
1984,2479,2025-11-11,2043,پوست کردن پل 5 عدد و پلیسه گیری کویل الستوم 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,07:40:00.000000,14:30:00.000000
1985,2479,2025-11-11,2046,پوست گیری پل 2 عدد ,69,29,00:00:00.000000,00:00:00.000000,00:20:00.000000,00:20:00.000000,11:00:00.000000,14:15:00.000000
1986,2479,2025-11-12,2030,جای گذاری کویل 7 عدد ترمیم 8 عدد کویل بافت 2 عدد جوشکاری و رفع اتصال تست میگر سرچ جوشکاری گروه بندی و عایق بندی ,69,29,00:30:00.000000,00:30:00.000000,16:00:00.000000,15:00:00.000000,07:40:00.000000,15:40:00.000000
1987,2479,2025-11-12,2038,جوشکاری سر سیم و رشته سیم ها آب شده کویل های آلستوم 2 عدد و نصف ,69,29,00:30:00.000000,00:30:00.000000,09:45:00.000000,08:45:00.000000,13:30:00.000000,16:00:00.000000
1988,2479,2025-11-12,2041,جای گذاری کلاف کویل و عایق بندی بافت و جای گذاری بافت و جوششکاری سربندی و عایق کاری سر بندی ,69,29,00:30:00.000000,00:30:00.000000,15:30:00.000000,14:30:00.000000,12:40:00.000000,13:00:00.000000
1989,2479,2025-11-12,2045,پلیسه گیری و رفع اتصال 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,00:55:00.000000,00:55:00.000000,07:30:00.000000,23:30:00.000000
1990,2479,2025-11-12,2046,پلیسه گیریو رفع اتصال 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,00:55:00.000000,00:55:00.000000,07:45:00.000000,17:30:00.000000
1991,2479,2025-11-13,2041,نخ بندی سر بندی و نخ بندی ته الستوم و رزین کاری هر دوست و تست میگر و های پات و سرچ ,69,29,00:30:00.000000,00:00:00.000000,06:40:00.000000,06:10:00.000000,07:40:00.000000,23:10:00.000000
1992,2479,2025-11-13,2030,ساخت تخته کلمپ انجام تست الکتریکی و رزین کاری و همکاری با اقای جوان در رنگ امیزی ,69,29,00:30:00.000000,00:30:00.000000,09:30:00.000000,08:30:00.000000,07:50:00.000000,08:45:00.000000
1993,2479,2025-11-18,2038,باز کردن و پوست کردن عایق بندی 5 عدد رینگ و اماده کردن سر سیم 20 عدد ,69,29,00:30:00.000000,00:00:00.000000,05:20:00.000000,04:50:00.000000,07:50:00.000000,08:45:00.000000
1994,2479,2025-11-20,2046,عایق بندی پل 2 عدد ,69,29,00:00:00.000000,00:00:00.000000,01:10:00.000000,01:10:00.000000,07:40:00.000000,14:20:00.000000
1995,2480,2025-11-06,2034,دمونتاژ الکتروموتور ,69,29,01:00:00.000000,00:00:00.000000,03:00:00.000000,02:00:00.000000,00:00:00.000000,00:00:00.000000
1996,2480,2025-11-07,2032,زدن گوه روی شیار 1 عدد کویل و گذاشتن داخل کوره ,69,29,01:00:00.000000,00:00:00.000000,01:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
1997,2480,2025-11-09,2040,باز کردن عایق و سیم ستاره استاتور جهت تست گرفتن با همکاری حانم رحمانی ,69,29,00:00:00.000000,00:30:00.000000,05:15:00.000000,04:45:00.000000,00:00:00.000000,00:00:00.000000
1998,2480,2025-11-10,2032,عایق بندی و رفع اتصال 1 عدد بازوی کویل استاتور ,69,29,00:30:00.000000,00:00:00.000000,05:20:00.000000,04:50:00.000000,10:30:00.000000,13:30:00.000000
1999,2480,2025-11-10,2040,باز کردن عایق های کویل های اساتور 2 عدد و تمیز کردن شیار کویل به علاوه عایق مجدد کویل و شیار و جای گذاری کویل ,69,29,00:30:00.000000,00:00:00.000000,07:55:00.000000,07:25:00.000000,16:30:00.000000,17:30:00.000000
2000,2480,2025-11-11,2032,چک کردن کویل های  رفع اتصال شده جای گذاری کویل و رفع اتصال و انجام تست الکتریکی و جوشکاری ستاره ترمیم کابل خروجی تمام کار ,69,29,00:30:00.000000,00:30:00.000000,10:20:00.000000,09:20:00.000000,12:15:00.000000,17:30:00.000000
2001,2480,2025-11-11,2040,عایق بندی و جای گذاری باقی مانده 1 عدد کویل و انجام و تست های پاد و باز کردن و بستن سنسور ها و پولیش وارنیش و رزین کاری ,69,29,00:30:00.000000,00:30:00.000000,10:20:00.000000,09:20:00.000000,07:40:00.000000,13:00:00.000000
2002,2480,2025-11-15,2033,تمیز کردن و رنگ امیزی ,69,29,00:30:00.000000,00:00:00.000000,06:00:00.000000,05:30:00.000000,07:35:00.000000,15:30:00.000000
2003,2480,2025-11-16,2033,بارگیری الکتروموتور ,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,07:40:00.000000,18:00:00.000000
2004,2480,2025-11-16,2038,رنگ امیزی بتونه کاری لکه گیری و بستن تخته کلمپ ,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,07:40:00.000000,18:00:00.000000
2005,2481,2025-11-18,2034,دمونتاژ الکتروموتور ,69,29,00:00:00.000000,00:30:00.000000,05:40:00.000000,05:10:00.000000,00:00:00.000000,00:00:00.000000
2006,2481,2025-11-22,2042,تخلیه استاتور ,69,29,00:00:00.000000,00:00:00.000000,01:35:00.000000,01:35:00.000000,00:00:00.000000,00:00:00.000000
2007,2482,2025-11-16,2041,زدن گوه روی شیار ,69,29,00:00:00.000000,00:00:00.000000,02:20:00.000000,02:20:00.000000,00:00:00.000000,00:00:00.000000
2008,2482,2025-11-16,2042,باز کردن عایق گروه بندی و در اوردن رینگ و باز کردن گروه بندی ,69,29,00:30:00.000000,00:30:00.000000,09:20:00.000000,08:20:00.000000,00:00:00.000000,00:00:00.000000
2009,2482,2025-11-17,2029,پوست گیری کویل 3 عدد ,69,29,00:00:00.000000,00:00:00.000000,03:05:00.000000,03:05:00.000000,00:00:00.000000,00:00:00.000000
2010,2482,2025-11-17,2030,تخلیه 19 عدد کویل و بالا دادن بافت و تمیز کاری شیار ها خالی ,69,29,00:30:00.000000,00:30:00.000000,09:30:00.000000,08:30:00.000000,15:10:00.000000,17:30:00.000000
2011,2482,2025-11-17,2041,تخلیه الستوم ,69,29,00:30:00.000000,00:00:00.000000,07:20:00.000000,06:50:00.000000,07:40:00.000000,17:00:00.000000
2012,2482,2025-11-17,2041,پوست گیری کویل 2 عدد ,69,29,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,14:35:00.000000,17:40:00.000000
2013,2482,2025-11-17,2045,پوست گیری 1 عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,08:30:00.000000,18:00:00.000000
2014,2482,2025-11-17,2043,پوست کردن کویل 2 عدد ,69,29,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,07:40:00.000000,15:00:00.000000
2015,2482,2025-11-18,2029,پلیسه گیری کویل 3 عدد و پوست گیری کویل 2 عدد و عایق بندی 2 عدد ,69,29,00:30:00.000000,00:30:00.000000,11:45:00.000000,10:45:00.000000,16:00:00.000000,17:30:00.000000
2016,2482,2025-11-18,2030,در اوردن رینگ های نگه دارنده کویل دو طرف تمیز کاری نخ های اضافی پلیسه گیری شیار ذوب شدگی هسته سوزاندن شیار داخل سمباده زدن داخل شیار رنگ امیزی و جای گذاری عایق تست الکتریکی ,69,29,00:30:00.000000,00:30:00.000000,10:30:00.000000,09:30:00.000000,16:00:00.000000,17:30:00.000000
2017,2482,2025-11-18,2038,جوشکاری رشته سیم های اب شده کویل 5 عدد و اصلاح فرم و عایق بندی 2 عدد کویل ,69,29,00:30:00.000000,00:00:00.000000,07:00:00.000000,06:30:00.000000,16:00:00.000000,17:30:00.000000
2018,2482,2025-11-18,2043,پلیسه گیری 2 عدد کویل و عایق بندی 3 عدد کویل ,69,29,00:30:00.000000,00:30:00.000000,11:15:00.000000,10:15:00.000000,07:45:00.000000,19:30:00.000000
2019,2482,2025-11-18,2045,پلیسه گیری و رفع اتصال 2 عدد کویل و عایق بندی 1 عدد سر سیم ,69,29,00:30:00.000000,00:30:00.000000,09:30:00.000000,08:30:00.000000,07:30:00.000000,18:00:00.000000
2020,2482,2025-11-18,2046,"پلیسه گیری و رفع اتصال 3 عدد کویل , و پوست کردن یک کویل 1 عدد و عایق بندی کویل 1 عدد  ",69,29,00:30:00.000000,00:30:00.000000,11:00:00.000000,10:00:00.000000,12:00:00.000000,19:00:00.000000
2021,2482,2025-11-19,2029,تکمیل پلیسه گیری 1 عدد و عایق بندی 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,01:35:00.000000,01:35:00.000000,07:45:00.000000,19:00:00.000000
2022,2482,2025-11-19,2030,جای گذاری 14 کویل ,69,29,00:30:00.000000,00:00:00.000000,07:30:00.000000,07:00:00.000000,08:00:00.000000,17:30:00.000000
2023,2482,2025-11-19,2032,جای گذاری 14 عدد کویل همراه باز کردن گوه شیار,69,29,00:30:00.000000,00:00:00.000000,07:50:00.000000,07:20:00.000000,08:00:00.000000,19:00:00.000000
2024,2482,2025-11-19,2038,پوست کردن عایق سر سیم های رینگ 4 عدد اماده کردن سر سیم 18 عدد جوشکاری سر سیم ها پلیسه گیری عایق بندی رینگ ها کوبل کردن رینگ ها و خروجی هر دو جداگانه,69,29,00:30:00.000000,00:30:00.000000,09:55:00.000000,08:55:00.000000,07:40:00.000000,09:15:00.000000
2025,2482,2025-11-19,2046,پلیسه گیری و رفع اتصال 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,07:30:00.000000,15:00:00.000000
2026,2482,2025-11-20,2045,پوست گیری و عایق بندی 2 عدد ,69,29,00:00:00.000000,00:00:00.000000,01:40:00.000000,01:40:00.000000,07:40:00.000000,15:30:00.000000
2027,2482,2025-11-20,2029,پوست گیری پل 3 عدد و عایق بمدی 3 عدد ,69,29,00:30:00.000000,00:00:00.000000,01:45:00.000000,01:15:00.000000,07:35:00.000000,17:30:00.000000
2028,2482,2025-11-20,2030,همکاری با اقای حسینیان جهت جای گذاری کویل 5 عدد و رفع اتصال و عایق بندی یک عدد و بافت 8 عدد و عایق بندی و جای گذاری در محل ,69,29,00:30:00.000000,00:00:00.000000,07:00:00.000000,06:30:00.000000,08:00:00.000000,10:30:00.000000
2029,2482,2025-11-20,2032,جای گذاری 5 عدد کویل و ساخت بست ,69,29,00:30:00.000000,00:00:00.000000,04:40:00.000000,04:10:00.000000,08:00:00.000000,09:40:00.000000
2030,2482,2025-11-20,2038,کوبل کردن کامل و نهایی رینگ تمام کار ,69,29,00:00:00.000000,00:00:00.000000,02:50:00.000000,02:50:00.000000,08:00:00.000000,09:45:00.000000
2031,2482,2025-11-20,2041,عایق بندی پل 1 به 4 2 عدد و پوست گیری پل 1 به 4 ,69,29,00:30:00.000000,00:00:00.000000,03:20:00.000000,02:50:00.000000,07:30:00.000000,14:30:00.000000
2032,2482,2025-11-20,2046,پوست گیری و عایق بندی  پل 2 عدد,69,29,00:00:00.000000,00:00:00.000000,01:40:00.000000,01:40:00.000000,07:50:00.000000,12:30:00.000000
2033,2482,2025-11-21,2030,عایق بندی 5 عدد کویل بافت 8 رشته و جای گذاری ,69,29,00:30:00.000000,00:30:00.000000,09:30:00.000000,08:30:00.000000,07:40:00.000000,10:30:00.000000
2034,2482,2025-11-21,2032,عایق بندی بافت ,69,29,00:30:00.000000,00:00:00.000000,05:30:00.000000,05:00:00.000000,07:40:00.000000,11:00:00.000000
2035,2482,2025-11-22,2030,عتایق بندی 4 عدد کویل بافت جای گذاری و گوه زدن قسمت بافت تست های پاد و سرچ ,69,29,00:00:00.000000,00:30:00.000000,09:00:00.000000,08:30:00.000000,07:50:00.000000,09:30:00.000000
2036,2482,2025-11-22,2032,رفع اتصال کویل بافت و زدن گوه روی شیار ,69,29,00:00:00.000000,00:00:00.000000,00:50:00.000000,00:50:00.000000,08:30:00.000000,18:00:00.000000
2037,2482,2025-11-23,2029,عایق بندی سر بندی ,69,29,00:30:00.000000,00:00:00.000000,04:00:00.000000,03:30:00.000000,10:00:00.000000,15:30:00.000000
2038,2482,2025-11-23,2030,گروه بندی جوشکاری پله های 1 به 4 عایق بندی گروه بندی ها جوشکاری رینگ بین فاز تست انجام شد . عایق بندی و سر بندی تمام کار ,69,29,00:30:00.000000,00:30:00.000000,10:30:00.000000,09:30:00.000000,12:00:00.000000,21:00:00.000000
2039,2482,2025-11-23,2041,جوشکاری سر بندی و عایق کاری و جوشکاری پل 1 به 4 و عایق کاری و گذاشتن رینگ و جوشکاری و زدن های پاد و زدن سرچ و میگر و اهم ,69,29,00:30:00.000000,00:30:00.000000,10:05:00.000000,09:05:00.000000,14:40:00.000000,15:30:00.000000
2040,2482,2025-11-24,2043,پیچیدن گوه 85,69,29,00:00:00.000000,00:00:00.000000,00:30:00.000000,00:30:00.000000,08:00:00.000000,12:00:00.000000
2041,2482,2025-11-24,2039,نخ بندی سر و ته و رزین کاری ,69,29,00:30:00.000000,00:30:00.000000,09:35:00.000000,08:35:00.000000,07:30:00.000000,18:00:00.000000
2042,2482,2025-11-24,2033,رنگ امیزی الستوم ,69,29,00:00:00.000000,00:00:00.000000,00:40:00.000000,00:40:00.000000,07:40:00.000000,17:45:00.000000
2043,2482,2025-11-25,2032,اماده سازی پلاک الستوم ,69,29,00:00:00.000000,00:00:00.000000,00:40:00.000000,00:40:00.000000,14:30:00.000000,15:00:00.000000
2044,2483,2025-11-15,2033,باز کردن رینگ ,69,29,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,00:00:00.000000,00:00:00.000000
2045,2483,2025-11-18,2042,در اورذن رینگ و تخته کلمپ ,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,00:00:00.000000,00:00:00.000000
2046,2483,2025-11-25,2038,باز کردن عایق بندی رینگ الستوم 4 عدد ,69,29,00:30:00.000000,00:00:00.000000,03:50:00.000000,03:20:00.000000,00:00:00.000000,00:00:00.000000
2047,2483,2025-11-25,2033,تمیز کاری رینگ و لکه گیری الستوم ,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,14:00:00.000000,15:30:00.000000
2048,2483,2025-11-26,2038,پوست کردن عایق بندی رینگ الستوم و جوشکاری رینگ اب شده 4 عدد ,69,29,00:30:00.000000,00:00:00.000000,06:50:00.000000,06:20:00.000000,16:00:00.000000,17:00:00.000000
2049,2483,2025-11-26,2042,سنگ زنی بین شیار ها,69,29,00:30:00.000000,00:00:00.000000,07:45:00.000000,07:15:00.000000,07:40:00.000000,11:30:00.000000
2050,2483,2025-11-27,2032,تخلیه استاتور الستوم ,69,29,00:00:00.000000,00:00:00.000000,02:10:00.000000,02:10:00.000000,10:00:00.000000,12:00:00.000000
