ProjectCode,Employer,NameProject,SerialNumber,DateMovaqatExit,GhabzExit,FactorNumber,FactorType,KarshenasiAvalie,ReceiverProject,DeliveryDate,FileDate,Description,Id,DateVorod,DateKhoroj,SematId,UserId,DateSabtPoroje,DateNiazMoshtari,IsPoshe
1001,1,پمپ آب خانگی (باغ),,,,,,سرویس پمپ,,,,,1,2017-08-26,2017-08-26,,,,,False
1002,1,ورزشگاه محلات (پمپ کولر 13),,,,,,سرویس کولر 13000,,,,,2,2017-09-01,2017-09-11,,,,,False
1003,1,نصب کولر,,,,,,نصب 5 دستگاه کولر,,,,,3,2017-09-03,2017-09-09,,,,,False
1004,1,بالابر و ...,,,,,,سرویس بالابر ,,,,,4,2017-08-27,2017-09-11,,,,,False
1005,1,کولر 13000,,,,,,سرویس کولر 13000 و تعویض کنتاکتور,,,,,5,2017-09-12,2017-09-12,,,,,False
1006,1,کولر 7500,,,,,,سرویس کولر 7500,,,,,6,2017-09-14,2017-09-14,,,,,False
1007,1,موتور کولر راه آهن DC,,,,,,بازسازی کامل استاتور,,,,,7,2017-09-17,2017-09-28,,,,,False
1008,1,موتور کولر راه آهن DC 4HP,,,,,,بازسازی کامل استاتور,,,,,8,2017-09-17,2017-09-28,,,,,False
1009,1,موتور کولر راه آهن DC,,,,,,بازسازی کامل استاتور,,,,,9,2017-09-17,2017-09-28,,,,,False
1010,1,موتور کنارک DC,,,,,,سیم پیچی و اصلاح کلکتور ,,,,,10,2017-09-17,2017-10-12,,,,,False
1011,1,ورزشگاه محلات دینام 5/5KW,,,,,,سیم پیچی,,,,,11,2017-09-17,2017-09-24,,,,,False
1012,1,آرمیچر موتور استارت کنارک,,,,,,سیم پیچی و تراشکاری شفت,,,,,12,2017-10-02,2017-10-12,,,,,False
1013,1,دینام 3 فاز 95KW چینی,,,,,,سیم پیچی ,,,,,13,2017-10-04,2017-11-05,,,,,False
1014,1,نصب پمپ آب,,,,,,نصب پمپ آب,,,,,14,2017-10-10,2017-10-10,,,,,False
1015,1,پمپ کفکش 1.5HP,,,,,,سیم پیچی,,,,,15,2017-10-17,2017-10-18,,,,,False
1016,1,نصب فیوز و پرژکتور,,,,,,نصب فیوز,,,,,16,2017-10-17,2017-10-17,,,,,False
1017,1,شوفاژ خانه,,,,,,سرویس شوفاژ خانه,,,,,17,2017-10-18,2017-10-19,,,,,False
1018,1,موتور کولر,,,,,,سیم پیچی,,,,,18,2017-10-21,2017-10-28,,,,,False
1019,1,پمپ آب,,,,,,سیم پیچی,,,,,19,2017-10-21,2017-10-28,,,,,False
1020,1,پمپ حلزونی آب,,,,,,اورهال ,,,,,20,2017-10-23,2017-10-25,,,,,False
1021,1,پمپ حلزونی آب,,,,,,اورهال ,,,,,21,2017-10-23,2017-10-25,,,,,False
1022,1,دینام 3 فاز 4KW ,,,,,,اورهال ,,,,,22,2017-10-23,2017-10-25,,,,,False
1023,1,دینام 3 فاز 4KW ,,,,,,اورهال ,,,,,23,2017-10-23,2017-10-25,,,,,False
1026,1,روتور جرثقیل,,,,,,عودت,,,,,24,2017-10-24,2017-11-13,,,,,False
1027,1,نصب تایمر شوفاژخانه,,,,,,نصب تایمر,,,,,25,2017-10-25,2017-10-25,,,,,False
1024,1,پمپ آب شوفاژخانه,,,,,,اورهال ,,,,,26,2017-10-29,2017-11-23,,,,,False
1025,1,پمپ آب شوفاژخانه,,,,,,اورهال ,,,,,27,2017-10-29,2017-11-23,,,,,False
1028,1, 380 V 2/2KW,,,,,,سیم پیچی,,,,,28,2017-11-01,2017-11-04,,,,,False
1029,1,کویل فشار قوی-34 عدد,,,,,,جوشکاری کویل,,,,,29,2017-11-03,2017-11-16,,,,,False
1030,1,موتور تک فاز pem HP 1/5,,,,,,سیم پیچی,,,,,30,2017-11-07,2017-11-21,,,,,False
1031,1,الکتروموتور Baol,,,,,,اورهال ,,,,,31,2017-11-11,2017-11-21,,,,,False
1032,1,الکتروموتور فن 1HP,,,,,,سیم پیچی,,,,,32,2017-11-11,2017-11-21,,,,,False
1033,1,الکتروموتور فن 1HP,,,,,,سیم پیچی,,,,,33,2017-11-11,2017-11-21,,,,,False
1034,1,الکتروموتور فن 1HP,,,,,,سیم پیچی,,,,,34,2017-11-11,2017-11-21,,,,,False
1035,1,الکتروموتور فن 1HP,,,,,,سیم پیچی,,,,,35,2017-11-11,2017-11-21,,,,,False
1036,1,الکتروموتور فن 1HP,,,,,,سیم پیچی,,,,,36,2017-11-11,2017-11-21,,,,,False
1037,1,الکتروموتور فن 1HP,,,,,,عودت,,,,,37,2017-11-11,2017-11-21,,,,,False
1038,1,الکتروموتور فن 1HP,,,,,,سیم پیچی,,,,,38,2017-11-11,2017-11-21,,,,,False
1039,1,گلنت (الکتروموتور تخت),,,,,,سیم پیچی,,,,,39,2017-11-11,2017-11-21,,,,,False
1040,1,ترانس 650KVA,,,,,,سیم پیچی و ساخت تابلو,,,,,40,2017-11-14,2018-01-08,,,,,False
1041,1,رتور جهت بالانس,,,,,,بالانس,,,,,41,2017-11-15,2018-11-28,,,,,False
1042,1,موتور برق,,,,,,عودت,,,,,42,2017-11-16,2017-11-16,,,,,False
1043,1,شوفاژخانه,,,,,,اورهال ,,,,,43,2017-11-22,2017-11-22,,,,,False
1044,1,دینام فن 1HP,,,,,,اورهال ,,,,,44,2017-11-27,2017-11-28,,,,,False
1045,1,ورزشگاه کارگران,,,,,,سرویس 24عدد پروژکتور,,,,,45,2017-11-22,2017-11-22,,,,,False
1046,1,کویل آلستوم-33 عدد,,,,,,جوشکاری کویل,,,,,46,2017-12-02,2017-12-28,,,,,False
1047,1,فن 180W,,,,,,سیم پیچی,,,,,47,2017-12-04,2017-12-14,,,,,False
1048,1,فن 180W,,,,,,سیم پیچی,,,,,48,2017-12-04,2017-12-14,,,,,False
1049,1,فن 180W,,,,,,سیم پیچی,,,,,49,2017-12-04,2017-12-14,,,,,False
1050,1,استاتور 1/5HP,,,,,,سیم پیچی,,,,,50,2017-12-04,2017-12-14,,,,,False
1051,1,فن بخاری,,,,,,سیم پیچی,,,,,51,2017-12-04,2017-12-18,,,,,False
1052,1,استاتور دالاندر,,,,,,سیم پیچی,,,,,52,2017-12-04,2017-12-18,,,,,False
1053,1,استاتور  0/37KW 380V دور 1400,,,,,,سیم پیچی,,,,,53,2017-12-12,2017-12-14,,,,,False
1054,1,فن کوچک,,,,,,سیم پیچی,,,,,54,2017-12-18,2017-12-28,,,,,False
1055,1,فن کوچک,,,,,,سیم پیچی,,,,,55,2017-12-18,2018-01-07,,,,,False
1056,1,فن کوچک,,,,,,سیم پیچی,,,,,56,2017-12-18,2018-01-07,,,,,False
1057,1,فن بزرگ,,,,,,سیم پیچی,,,,,57,2017-12-18,2017-12-28,,,,,False
1058,1,فن بزرگ,,,,,,سیم پیچی,,,,,58,2017-12-18,2018-01-07,,,,,False
1059,1,موتور دماجKWا 0/51-3/6 جرقیل,,,,,,سیم پیچی,,,,,59,2017-12-18,2018-01-07,,,,,False
1060,1,دینام پمپ آب صابون,,,,,,سیم پیچی,,,,,60,2017-12-19,2017-12-28,,,,,False
1061,1,دینام پمپ آب صابون,,,,,,سیم پیچی,,,,,61,2017-12-19,2018-01-07,,,,,False
1062,1,دینام لیفتراک,,,,,,عودت,,,,,62,2017-12-19,2017-12-23,,,,,False
1063,1,الکتروموتور CE 7/5KW,,,,,,سیم پیچی,,,,,63,2017-12-23,2018-01-15,,,,,False
1064,1,فن دمنده,,,,,,سیم پیچی,,,,,64,2017-12-23,2018-01-07,,,,,False
1065,1,موتور پمپ آب صابون,,,,,,سیم پیچی,,,,,65,2017-12-26,2017-12-28,,,,,False
1066,1,موتور پمپ آب صابون,,,,,,سیم پیچی,,,,,66,2017-12-26,2017-12-28,,,,,False
1067,1,موتور پمپ آب صابون,,,,,,سیم پیچی,,,,,67,2017-12-26,2017-12-28,,,,,False
1068,1,موتور فن,,,,,,اورهال ,,,,,68,2017-12-26,2018-01-07,,,,,False
1069,1,2/2KW ATLAS,,,,,,اورهال ,,,,,69,2017-12-26,2017-12-28,,,,,False
1070,1,کویل 39 عدد,,,,,,جوشکاری کویل,,,,,70,2017-12-29,2018-01-25,,,,,False
1071,1,پمپ کفکش,,,,,,سیم پیچی,,,,,71,2018-01-02,2018-01-04,,,,,False
1072,1,الکتروموتور 40KW,,,,,,سیم پیچی,,,,,72,2018-01-02,2018-03-10,,,,,False
1073,1,کویل 10عدد,,,,,,سیم پیچی,,,,,73,2018-01-13,2018-01-25,,,,,False
1074,1,فن 180وات,,,,,,سیم پیچی,,,,,74,2018-01-18,2018-01-23,,,,,False
1075,1,فن 250وات,,,,,,سیم پیچی,,,,,75,2018-01-30,2018-03-06,,,,,False
1076,1,فن 250وات,,,,,,سیم پیچی,,,,,76,2018-01-30,2018-03-06,,,,,False
1077,1,فن 250وات,,,,,,سیم پیچی,,,,,77,2018-01-30,2018-03-06,,,,,False
1078,1,فن 200وات,,,,,,سیم پیچی,,,,,78,2018-01-30,2018-02-06,,,,,False
1079,1,فن 200وات,,,,,,سیم پیچی,,,,,79,2018-01-30,2018-02-06,,,,,False
1080,1,فن 180وات,,,,,,سیم پیچی,,,,,80,2018-01-30,2018-03-06,,,,,False
1081,1,فن 100وات,,,,,,سیم پیچی,,,,,81,2018-01-30,2018-02-06,,,,,False
1082,1,فن 100وات,,,,,,سیم پیچی,,,,,82,2018-01-30,2018-02-06,,,,,False
1083,1,فن 100وات,,,,,,سیم پیچی,,,,,83,2018-01-30,2018-02-06,,,,,False
1084,1,فن 100وات,,,,,,سیم پیچی,,,,,84,2018-01-30,2018-02-06,,,,,False
1085,1,فن 100وات,,,,,,سیم پیچی,,,,,85,2018-01-30,2018-03-06,,,,,False
1086,1,فن 100وات,,,,,,سیم پیچی,,,,,86,2018-01-30,2018-03-06,,,,,False
1087,1,فن 100وات,,,,,,سیم پیچی,,,,,87,2018-01-30,2018-03-06,,,,,False
1088,1,فن 100وات,,,,,,سیم پیچی,,,,,88,2018-01-30,2018-03-06,,,,,False
1089,1,الکتروموتور سیم پیچ مجزا 0/3KW .1/3,,,,,,سیم پیچی,,,,,89,2018-01-30,2018-03-06,,,,,False
1090,1,الکتروموتور فن گرماساز,,,,,,سیم پیچی,,,,,90,2018-01-30,2018-03-06,,,,,False
1091,1,الکتروموتور پمپ آب,,,,,,سیم پیچی,,,,,91,2018-01-30,2018-02-06,,,,,False
1092,1,موتور دماگ برگشتی,,,,,,برگشتی,,,,,92,2018-01-31,2018-02-06,,,,,False
1093,1,موتور سیم پیچ مجزا,,,,,,اورهال ,,,,,93,2018-01-31,2018-02-06,,,,,False
1094,1,ژنزاتور آلستوم با 11عدد کویل,,,,,,عایق بندی کویل 1 عدد,,,,,94,2018-01-31,2018-04-04,,,,,False
1095,1,الکتروموتور با 3عددکویل,,,,,,سیم پیچی موضعی,,,,,95,2018-01-31,2018-02-24,,,,,False
1096,1,الکتروموتور 6KV-315KW,,,,,,سیم پیچی موضعی,,,,,96,2018-02-15,2018-04-29,,,,,False
1097,1,استاتور آلستوم,,,,,,سیم پیچی موضعی,,,,,97,2018-02-24,2018-03-15,,,,,False
1098,1,استاتور DC الکتروموتور 11KW,,,,,,سیم پیچی,,,,,98,2018-03-04,2018-03-10,,,,,False
1099,1,استاتور DC خالی,,,,,,سیم پیچی,,,,,99,2018-03-09,2018-08-03,,,,,False
1100,1,کویل درجه1 11عدد 1عددضایعاتی کویل درجه2 8 عدد-جمعا 20عدد 19عدد اصلاح شود,,,,,,جوشکاری کویل,,,,,100,2018-03-09,2018-05-13,,,,,False
1101,1,الکتروموتور DC,,,,,,سیم پیچی,,,,,101,2018-03-09,2018-05-13,,,,,False
1102,1,الکتروموتور 37KW AC,,,,,,سیم پیچی,,,,,102,2018-03-10,2018-03-11,,,,,False
1103,1,استاتور آلستوم,,,,,,سیم پیچی موضعی,,,,,103,2018-03-15,2018-05-13,,,,,False
1104,1,کویل درجه 2 4عدد,,,,,,جوشکاری کویل,,,,,104,2018-04-13,2018-05-18,,,,,False
1105,1,فن,,,,,,سیم پیچی,,,,,105,2018-04-13,2018-04-24,,,,,False
1106,1,موتور DC,,,,,,سیم پیچی,,,,,106,2018-04-26,2018-05-05,,,,,False
1107,1,الکتروموتور 101KW AC,,,,,,سیم پیچی,,,,,107,2018-05-01,2018-05-09,,,,,False
1108,1,الکتروموتور 101KW AC,,,,,,سیم پیچی,,,,,108,2018-05-01,2018-05-09,,,,,False
1109,1,الکتروموتور 101KW AC,,,,,,سیم پیچی,,,,,109,2018-05-01,2018-05-09,,,,,False
1110,1,الکتروموتور 101KW AC,,,,,,سیم پیچی,,,,,110,2018-05-01,2018-05-09,,,,,False
1111,1,آرمیچر DC کوچک,,,,,,سیم پیچی,,,,,111,2018-05-01,2018-05-09,,,,,False
1112,1,استاتور 315KW-6KV,,,,,,سیم پیچی موضعی,,,,,112,2018-05-07,,,,,,False
1113,1,فن 50*50,,,,,,اورهال ,,,,,113,2018-05-10,2018-05-11,,,,,False
1114,1,فن 40*40,,,,,,سیم پیچی,,,,,114,2018-05-14,2018-05-16,,,,,False
1115,1,ژنراتور آلستوم,,,,,,عودت,,,,,115,2018-05-30,2018-12-01,,,,,False
1116,1,کویل استاتور آلستوم الکتروموتور,,,,,,جوشکاری کویل,,,,,116,2018-05-30,2018-07-07,,,,,False
1117,1,آرمیچر 752GE,,,,,,تعویض شفت,,,,,117,2018-06-09,2018-06-10,,,,,False
1118,1,آرمیچر DC,,,,,,سیم پیچی,,,,,118,2018-06-18,2018-06-21,,,,,False
1119,1,ساخت 4 عدد کویل,,,,,,ساخت کویل,,,,,119,2018-06-22,2018-06-30,,,,,False
1120,1, پمپ آب 1HP,,,,,,سیم پیچی,,,,,120,2018-06-30,2018-07-01,,,,,False
1121,1,کویل آلستوم,,,,,,جوشکاری کویل,,,,,121,2018-06-30,2018-07-01,,,,,False
1122,1,آرمیچر DC,,,,,,اورهال ,,,,,122,2018-07-03,2018-07-03,,,,,False
1123,1,الکتروموتور AC 5/5KW,,,,,,سیم پیچی,,,,,123,2018-07-09,2018-07-15,,,,,False
1124,1,الکتروموتور AC 4/5KW,,,,,,سیم پیچی,,,,,124,2018-07-09,2018-07-15,,,,,False
1125,1,الکتروموتور 200KW,,,,,,عودت,,,,,125,2018-07-09,2018-07-15,,,,,False
1126,1,کویل درجه  عدد+2عدد ضایعات(22عدد),,,,,,جوشکاری کویل,,,,,126,2018-07-16,2018-08-02,,,,,False
1127,1,ژنراتور 200KVA,,,,,,اورهال ,,,,,127,2018-07-17,2018-07-21,,,,,False
1128,1,کویل آلستوم,,,,,,جوشکاری کویل,,,,,128,2018-07-19,2018-07-19,,,,,False
1129,1,ژنراتور 250KVA رفع عیب در محل,,,,,,اورهال ,,,,,129,2018-07-28,2018-07-29,,,,,False
1130,1,ژنراتور سیم پیچی آرمیچر,,,,,,سیم پیچی تحریک,,,,,130,2018-07-28,2018-08-01,,,,,False
1131,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,131,2018-07-29,2018-08-05,,,,,False
1132,1,رفع عیب در محل,,,,,,ابازسازی موضعی,,,,,132,2018-07-30,2018-07-30,,,,,False
1133,1,الکتروموتور 200KW,,,,,,اورهال ,,,,,133,2018-08-05,2018-12-26,,,,,False
1134,1,الکتروموتور 37KW,,,,,,سیم پیچی,,,,,134,2018-08-07,2018-08-08,,,,,False
1135,1,الکتروموتور 165KW با رتور,,,,,,اورهال ,,,,,135,2018-08-07,2018-08-18,,,,,False
1136,1,الکتروموتور 200KW,,,,,,اورهال ,,,,,136,2018-08-15,2018-08-30,,,,,False
1137,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,137,2018-08-20,2018-09-13,,,,,False
1138,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,138,2018-08-20,2018-09-05,,,,,False
1139,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,139,2018-08-20,2018-09-05,,,,,False
1,1,ژنراتور 20KW,,,,,1,برگشتی,,,,,140,2018-10-15,,106,20,2025-12-02 14:04:02.320,2018-10-15 00:00:00.000,False
1140,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,141,2018-08-20,2018-09-13,,,,,False
1141,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,142,2018-08-20,2018-09-13,,,,,False
1142,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,143,2018-08-20,2018-09-13,,,,,False
1143,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,144,2018-08-20,2018-08-26,,,,,False
2,1,ژنراتور 18KW,,,,,,برگشتی,,,,,145,2018-08-30,2018-09-05,,,,,False
1144,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,146,2018-08-20,2018-08-26,,,,,False
1145,1,استاتور 165KW,,,,,,اورهال ,,,,,147,2018-08-19,2018-09-05,,,,,False
1146,1,استاتور افشین اسماعیلی,,,,,,اورهال ,,,,,148,2018-09-05,2020-11-17,,,,,False
1147,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,149,2018-09-18,2018-09-25,,,,,False
1148,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,150,2018-09-18,2018-10-11,,,,,False
1149,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,151,2018-09-18,2018-10-11,,,,,False
1150,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,152,2018-09-18,2018-10-04,,,,,False
1151,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,153,2018-09-18,2018-10-04,,,,,False
1152,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,154,2018-09-18,2018-10-18,,,,,False
1153,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,155,2018-09-18,2018-10-04,,,,,False
1154,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,156,2018-09-18,2018-09-25,,,,,False
1155,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,157,2018-09-18,2018-10-04,,,,,False
1156,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,158,2018-09-18,2018-11-01,,,,,False
1557,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,159,2018-09-18,2018-10-04,,,,,False
1158,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,160,2018-09-18,2018-11-01,,,,,False
1159,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,161,2018-09-18,2018-10-11,,,,,False
1160,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,162,2018-09-18,2018-11-01,,,,,False
1161,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,163,2018-09-18,2018-10-11,,,,,False
1162,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,164,2018-09-18,2018-10-11,,,,,False
1163,1,ژنراتور 50KV 40KW,,,,,,اورهال ,,,,,165,2018-09-29,2019-01-23,,,,,False
1164,1,استاتور 200KW,,,,,,سیم پیچی موضعی,,,,,166,2018-09-29,2018-09-29,,,,,False
1165,1,استاتور 75KW,,,,,,سیم پیچی,,,,,167,2018-10-02,2018-10-12,,,,,False
1166,1,استاتور 55KW,,,,,,سیم پیچی,,,,,168,2018-10-21,2018-10-28,,,,,False
1167,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,169,2018-10-18,2018-11-29,,,,,False
1168,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,170,2018-10-18,2018-10-25,,,,,False
1169,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,171,2018-10-18,2018-10-25,,,,,False
1170,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,172,2018-10-18,2018-10-25,,,,,False
1171,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,173,2018-10-18,2018-11-02,,,,,False
1172,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,174,2018-10-18,2018-10-25,,,,,False
1173,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,175,2018-10-25,2018-10-25,,,,,False
1174,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,176,2018-10-25,2018-11-01,,,,,False
1175,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,177,2018-10-25,2018-11-15,,,,,False
1176,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,178,2018-10-25,2018-11-01,,,,,False
1177,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,179,2018-10-25,2018-11-15,,,,,False
1178,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,180,2018-10-25,2018-11-15,,,,,False
1179,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,181,2018-10-25,2018-11-15,,,,,False
1180,1,استاتور 315KW 6000V,,,,,,اورهال,,,,,182,2018-10-31,2019-01-07,,,,,False
1181,1,استاتور 200KW,,,,,,سیم پیچی,,,,,183,2018-10-31,2019-01-07,,,,,False
1182,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,184,2018-11-15,2019-01-07,,,,,False
1183,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,185,2018-11-15,2018-11-29,,,,,False
1184,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,186,2018-11-15,2018-11-29,,,,,False
1185,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,187,2018-11-15,2018-11-29,,,,,False
1186,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,188,2018-11-15,2018-11-29,,,,,False
1187,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,189,2018-11-15,2018-12-29,,,,,False
1189,1,کمپرسور اسکروز,,,,,,سیم پیچی,,,,,190,2018-12-10,2018-12-18,,,,,False
1190,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,191,2018-12-10,2018-12-19,,,,,False
1191,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,192,2018-12-24,2018-12-20,,,,,False
1192,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,193,2018-12-24,2018-12-21,,,,,False
1193,1,ژنراتور 20KW,,,,,,سیم پیچی,,,,,194,2018-12-24,,,,,,False
1194,1,ژنراتور 18KW,,,,,,سیم پیچی,,,,,195,2018-12-24,2018-12-22,,,,,False
1390,1,الکتروموتور استارت DC,,,,,,سیم پیچی,,,,,391,2019-12-15,2020-01-11,,,,,False
1391,1,ترانس 100KVA,,,,,,سیم پیچی,,,,,392,2019-12-30,2020-09-30,,,,,False
1392,1,ترانس 160KVA,,,,,,عودت,,,,,393,2019-12-30,2023-12-26,,,,,False
1393,1,ترانس 160KVA,,,,,,اورهال,,,,,394,2019-12-30,2021-02-03,,,,,False
1394,1,ترانس 250KVA,,,,,,سیم پیچی,,,,,395,2020-01-01,2020-09-01,,,,,False
1395,1,ترانس 100KVA,,,,,,سیم پیچی,,,,,396,2020-01-01,2020-05-30,,,,,False
1396,1,ترانس 25KVA,,,,,,سیم پیچی,,,,,397,2020-01-01,2020-05-30,,,,,False
1397,1,ترانسفورماتور 160KVA,,,,,,سیم پیچی,,,,,398,2020-01-01,2020-12-08,,,,,False
1398,1,ترانسفورماتور 200KVA,,,,,,سیم پیچی,,,,,399,2020-01-01,2020-05-30,,,,,False
1399,1,استاتور ژنراتور همراه ِD14,,,,,,اورهال,,,,,400,2020-01-05,2020-01-08,,,,,False
1400,1,رتور ژنراتور ,,,,,,اورهال,,,,,401,2020-01-05,2020-02-16,,,,,False
1401,1,رتور ژنراتور ,,,,,,اورهال,,,,,402,2020-01-05,2020-02-16,,,,,False
1402,1,استاتور فن آب,,,,,,سیم پیچی,,,,,403,2020-01-05,2020-01-20,,,,,False
1403,1,استاتور فن آب,,,,,,سیم پیچی,,,,,404,2020-01-05,2020-02-16,,,,,False
1404,1,استاتور فن آب,,,,,,سیم پیچی,,,,,405,2019-12-24,2020-01-20,,,,,False
1405,1,استاتور فن آب,,,,,,سیم پیچی,,,,,406,2019-12-24,2020-01-20,,,,,False
1406,1,استاتور فن آب,,,,,,سیم پیچی,,,,,407,2019-12-24,2020-01-20,,,,,False
1407,1,استاتور ژنراتور کمکی DC,,,,,,سیم پیچی,,,,,408,2019-12-24,2020-02-16,,,,,False
1408,1,رتور 18KW کمکی DC,,,,,,سیم پیچی,,,,,409,2019-12-24,2021-01-17,,,,,False
1409,1,استاتور فن آّب,,,,,,سیم پیچی,,,,,410,2020-01-21,2020-02-16,,,,,False
1410,1,استاتور AR10,,,,,,اورهال,,,,,411,2020-01-21,2020-02-16,,,,,False
1411,1,استاتور 200KW,,,,,,اورهال,,,,,412,2020-01-27,2020-03-12,,,,,False
1412,1,الکتروموتور 75KW,,,,,,سیم پیچی,,,,,413,2020-02-02,2020-02-12,,,,,False
1413,1,الکتروموتور AC-DC,,,,,,سیم پیچی,,,,,414,2020-02-08,2020-04-14,,,,,False
1414,1,الکتروموتور AC-DC,,,,,,سیم پیچی,,,,,415,2020-02-08,2020-04-14,,,,,False
1415,1,الکتروموتور 75KW AC,,,,,,عودت,,,,,416,2020-02-09,2020-02-09,,,,,False
1416,1,الکتروموتور 75KW AC,,,,,,سیم پیچی,,,,,417,2020-02-19,2020-04-22,,,,,False
1417,1,استاتور فن آب,,,,,,سیم پیچی,,,,,418,2020-02-23,2020-05-17,,,,,False
1418,1,استاتور فن آب,,,,,,سیم پیچی,,,,,419,2020-02-23,2020-03-17,,,,,False
1419,1,استاتور فن آب,,,,,,سیم پیچی,,,,,420,2020-02-23,2020-06-01,,,,,False
1420,1,استاتور فن آب,,,,,,سیم پیچی,,,,,421,2020-02-23,2020-03-17,,,,,False
1421,1,استاتور فن آب,,,,,,سیم پیچی,,,,,422,2020-02-23,2020-03-17,,,,,False
1422,1,استاتور فن آب,,,,,,سیم پیچی,,,,,423,2020-02-23,2020-05-02,,,,,False
1423,1,استاتور فن آب,,,,,,سیم پیچی,,,,,424,2020-02-23,2020-05-02,,,,,False
1424,1,استاتور فن آب,,,,,,سیم پیچی,,,,,425,2020-02-23,2020-05-02,,,,,False
1425,1,استاتور فن آب,,,,,,سیم پیچی,,,,,426,2020-02-23,2020-05-02,,,,,False
1426,1,قطب رتور ژنراتور اصلی,,,,,,سیم پیچی,,,,,427,2020-02-23,2020-05-02,,,,,False
1427,1,رتور فن دینامیکی,,,,,,عودت,,,,,428,2020-02-23,2022-02-19,,,,,False
1428,1,رتور فن دینامیکی,,,,,,سیم پیچی,,,,,429,2020-02-23,2020-05-17,,,,,False
1326,1,آرمیچر 18KW,,,,,,سیم پیچی,,,,,430,2020-02-23,2020-03-17,,,,,False
1429,1,رتور ژنراتور Ac,,,,,,سیم پیچی,,,,,431,2020-02-23,2020-05-02,,,,,False
1430,1,استاتور 315KW,,,,,,سیم پیچی,,,,,432,2020-02-23,2020-06-15,,,,,False
1431,1,استاتور 315KW,,,,,,سیم پیچی,,,,,433,2020-02-23,2020-05-15,,,,,False
1432,1,الکتروموتور 160KW DC,,,,,,سیم پیچی,,,,,434,2020-02-25,,,,,,False
1433,1,الکترموتور 55KW,,,,,,سیم پیچی,,,,,435,2020-04-06,2020-04-23,,,,,False
1434,1,الکترموتور 11KW,,,,,,سیم پیچی,,,,,436,2020-04-06,2020-04-23,,,,,False
1435,1,الکتروموتور 6KV,,,,,,اورهال,,,,,437,2020-04-07,2020-04-22,,,,,False
1436,1,الکترموتور 35KW دالاندر,,,,,,سیم پیچی,,,,,438,2020-04-09,2020-04-22,,,,,False
1437,1,الکترموتور 30KW ,,,,,,سیم پیچی,,,,,439,2020-04-12,2020-04-16,,,,,False
1438,1,استاتور فن آب,,,,,,سیم پیچی,,,,,440,2020-04-18,2020-05-02,,,,,False
1439,1,استاتور فن آب,,,,,,سیم پیچی,,,,,441,2020-04-18,2020-05-02,,,,,False
1440,1,استاتور فن آب,,,,,,سیم پیچی,,,,,442,2020-04-18,2020-05-02,,,,,False
1441,1,استاتور فن آب,,,,,,سیم پیچی,,,,,443,2020-04-18,2020-05-02,,,,,False
